home_team,away_team,week,season,pred_home_win,actual_home_win,book_home_ml_odds,book_away_ml_odds,book_home_spread,book_home_spread_odds,book_away_spread,book_away_spread_odds,pred_home_spread,actual_home_spread,pred_home_cover,actual_home_cover,spread_correct,spread_winnings,ml_correct,ml_winnings,naive_spread_winnings,naive_ml_winnings,pred_vs_book_spread
Georgia State,Coastal Carolina,14,2024,0,0,NA,NA,NA,NA,NA,NA,2.09,21,NA,NA,NA,NA,1,NA,NA,NA,NA
Georgia Tech,Notre Dame,8,2024,0,0,420,-600,14,-110,-14,-110,3.7,18,0,1,0,0,1,1.166667,0.9545455,1.166667,10.3
Georgia Tech,Miami,11,2024,0,1,290,-385,10.5,-110,-10.5,-110,10.74,-5,1,0,0,0,0,0,0.9545455,0,0.24
Georgia Tech,NC State,13,2024,0,1,-292,235,-7.5,-111,7.5,-109,0.13,-1,1,1,1,1.900901,0,0,0.9504505,1.342466,7.63
Hawai'i,Boise State,7,2024,0,0,948,-1400,21.5,-111,-21.5,-108,9.48,21,0,0,1,1.925926,1,1.071429,0.962963,1.071429,12.02
Hawai'i,Nevada,9,2024,0,1,NA,NA,NA,NA,NA,NA,0.87,-21,NA,NA,NA,NA,0,0,NA,NA,NA
Hawai'i,UNLV,11,2024,1,0,345,-445,12.5,-110,-12.5,-110,-1.13,2,0,0,1,1.909091,0,0,0.9545455,1.224719,13.63
Hawai'i,New Mexico,14,2024,0,1,NA,NA,NA,NA,NA,NA,13.93,-8,NA,NA,NA,NA,0,0,NA,NA,NA
Houston,Utah,9,2024,1,1,164,-199,5,-111,-5,-109,-1.22,-3,0,0,1,1.917431,1,2.64,0.9587156,0,6.22
Houston,Kansas State,10,2024,0,1,382,-517,13,-109,-13,-111,7.41,-5,0,0,1,1.900901,0,0,0.9504505,0,5.59
Houston,Baylor,13,2024,0,0,217,-270,7,-108,-7,-112,7.24,10,1,1,1,1.925926,1,1.37037,0.962963,1.37037,0.24
Illinois,Michigan,8,2024,1,1,182,-225,6,-110,-6,-112,-6.16,-14,0,0,1,1.892857,1,2.82,0.9464286,0,12.16
Illinois,Minnesota,10,2024,0,0,125,-149,3,-108,-3,-112,11.83,8,1,1,1,1.925926,1,1.671141,0.962963,1.671141,8.83
Illinois,Michigan State,12,2024,1,1,-123,103,-2,-111,2,-109,-5.87,-22,0,0,1,1.917431,1,1.813008,0.9587156,1.813008,3.87
Indiana,Nebraska,8,2024,1,1,-230,190,-6.5,-112,6.5,-108,-9.93,-49,0,0,1,1.925926,1,1.434783,0.962963,1.434783,3.43
Indiana,Washington,9,2024,1,1,NA,NA,NA,NA,NA,NA,-22.14,-14,NA,NA,NA,NA,1,NA,NA,NA,NA
Indiana,Michigan,11,2024,1,1,-630,450,-14.5,-105,14.5,-115,-22.98,-5,0,1,0,0,1,1.15873,0.9761905,1.15873,8.48
Indiana,Purdue,14,2024,1,1,NA,NA,NA,NA,NA,NA,-23.42,-66,NA,NA,NA,NA,1,NA,NA,NA,NA
Iowa,Washington,7,2024,0,1,NA,NA,NA,NA,NA,NA,18.21,-24,NA,NA,NA,NA,0,0,NA,NA,NA
Iowa,Northwestern,9,2024,0,1,-920,550,-16.5,-117,16.5,-110,0.92,-26,1,0,0,0,0,0,0.9545455,1.108696,17.42
Iowa,Wisconsin,10,2024,0,1,-142,120,-3,-108,3,-112,3.29,-32,1,0,0,0,0,0,0.9464286,1.704225,6.29
Iowa,Nebraska,14,2024,1,1,NA,NA,NA,NA,NA,NA,-11.38,-3,NA,NA,NA,NA,1,NA,NA,NA,NA
Iowa State,UCF,8,2024,1,1,-575,425,-13.5,-111,13.5,-109,-9.5,-3,1,1,1,1.900901,1,1.173913,0.9504505,1.173913,4
Iowa State,Texas Tech,10,2024,1,0,-535,400,-13.5,-110,13.5,-110,-16.25,1,0,1,0,0,0,0,0.9545455,0,2.75
Iowa State,Cincinnati,12,2024,1,1,-265,215,-7,-112,7,-108,-0.44,-17,1,0,0,0,1,1.377358,0.962963,1.377358,6.56
Iowa State,Kansas State,14,2024,1,1,NA,NA,NA,NA,NA,NA,-1.47,-8,NA,NA,NA,NA,1,NA,NA,NA,NA
Jacksonville State,Middle Tennessee,9,2024,1,1,-1233,747,-20.5,-112,20.5,-108,-16.33,-22,1,0,0,0,1,1.081103,0.962963,1.081103,4.17
Jacksonville State,Florida International,12,2024,1,1,-452,345,-12.5,-109,12.5,-111,-22.25,-3,0,1,0,0,1,1.221239,0.9587156,1.221239,9.75
Jacksonville State,Sam Houston,13,2024,1,1,-205,170,-5.5,-109,5.5,-111,-14.54,-10,0,0,1,1.900901,1,1.487805,0.9504505,1.487805,9.04
Jacksonville State,Western Kentucky,15,2024,1,NA,-185,154,-4.5,-110,4.5,-110,-9.77,NA,0,NA,NA,NA,NA,NA,NA,NA,5.27
Jacksonville State,Western Kentucky,15,2024,1,NA,-185,154,-4.5,-110,4.5,-110,-9.77,NA,0,NA,NA,NA,NA,NA,NA,NA,5.27
James Madison,Coastal Carolina,7,2024,0,1,-278,225,-7.5,-110,7.5,-110,5.38,-32,1,0,0,0,0,0,0.9545455,1.359712,12.88
James Madison,Southern Miss,9,2024,1,1,-2800,1160,-24.5,-111,24.5,-113,-14.47,-17,1,1,1,1.900901,1,1.035714,0.9504505,1.035714,10.03
James Madison,Georgia State,11,2024,1,1,-670,470,-15.5,-105,15.5,-115,-14.64,-31,1,0,0,0,1,1.149254,0.9347826,1.149254,0.86
James Madison,Marshall,14,2024,0,0,NA,NA,NA,NA,NA,NA,2.32,2,NA,NA,NA,NA,1,NA,NA,NA,NA
Kansas,Houston,8,2024,0,1,-201,166,-4.5,-112,4.5,-108,8.17,-28,1,0,0,0,0,0,0.962963,1.497512,12.67
Kansas,Iowa State,11,2024,1,1,106,-128,2.5,-108,-2.5,-112,-1.28,-9,0,0,1,1.892857,1,2.06,0.9464286,0,3.78
Kansas,Colorado,13,2024,0,1,-100,-125,1.5,-109,-1.5,-113,3.39,-16,1,0,0,0,0,0,0.9424779,0,1.89
Kansas State,Kansas,9,2024,1,1,-347,275,-9.5,-114,9.5,-107,-10.24,-2,0,1,0,0,1,1.288184,0.9385965,1.288184,0.74
Kansas State,Arizona State,12,2024,1,0,-279,225,-7.5,-106,7.5,-113,-4.78,10,1,1,1,1.943396,0,0,0.9716981,0,2.72
Kansas State,Cincinnati,13,2024,1,1,-282,227,-7.5,-109,7.5,-111,-7.62,-26,0,0,1,1.900901,1,1.35461,0.9504505,1.35461,0.12
Kennesaw State,Liberty,9,2024,0,1,1600,-4000,27,-110,-27,-110,18.03,-3,0,0,1,1.909091,0,0,0.9545455,0,8.97
Kennesaw State,Sam Houston,12,2024,0,0,850,-1450,21,-112,-21,-108,3.07,6,0,0,1,1.925926,1,1.068966,0.962963,1.068966,17.93
Kennesaw State,Florida International,13,2024,0,1,260,-325,9,-110,-9,-110,3.48,-1,0,0,1,1.909091,0,0,0.9545455,0,5.52
Kent State,Ohio,11,2024,0,0,850,-1425,20.5,-109,-20.5,-111,12.77,41,0,1,0,0,1,1.070175,0.9587156,1.070175,7.73
Kent State,Akron,13,2024,0,0,312,-402,10.5,-111,-10.5,-109,8.7,21,0,1,0,0,1,1.248756,0.9504505,1.248756,1.8
Kentucky,Auburn,9,2024,0,0,-128,103,-2,-111,2,-109,0.97,14,1,1,1,1.900901,1,2.03,0.9504505,0,2.97
Kentucky,Louisville,14,2024,0,0,NA,NA,NA,NA,NA,NA,2.63,27,NA,NA,NA,NA,1,NA,NA,NA,NA
LSU,Alabama,11,2024,1,0,120,-142,2.5,-105,-2.5,-115,-2.59,29,0,1,0,0,0,0,0.9761905,1.704225,5.09
LSU,Vanderbilt,13,2024,0,1,-375,292,-10,-109,10,-111,5.56,-7,1,1,1,1.917431,0,0,0.9587156,1.266667,15.56
LSU,Oklahoma,14,2024,0,1,NA,NA,NA,NA,NA,NA,3.13,-20,NA,NA,NA,NA,0,0,NA,NA,NA
Liberty,Jacksonville State,10,2024,0,0,-135,114,-2.5,-112,2.5,-107,8.4,10,1,1,1,1.892857,1,2.14,0.9464286,0,10.9
Liberty,Western Kentucky,13,2024,0,1,-112,-108,-1,-110,1,-110,1.46,-17,1,0,0,0,0,0,0.9545455,1.892857,2.46
Louisiana,App State,7,2024,1,1,-360,282,-10.5,-110,10.5,-110,-13.72,-10,0,1,0,0,1,1.277778,0.9545455,1.277778,3.22
Louisiana,Arkansas State,11,2024,1,1,-600,430,-14.5,-110,14.5,-110,-4.19,-36,1,0,0,0,1,1.166667,0.9545455,1.166667,10.31
Louisiana,South Alabama,12,2024,1,0,-230,190,-6.5,-109,6.5,-111,-9.09,2,0,1,0,0,0,0,0.9587156,0,2.59
Louisiana,Troy,13,2024,1,1,-270,220,-7.5,-108,7.5,-112,-9.59,-21,0,0,1,1.892857,1,1.37037,0.9464286,1.37037,2.09
Louisiana,Marshall,15,2024,1,NA,-205,170,-5,-111,5,-109,-6.11,NA,0,NA,NA,NA,NA,NA,NA,NA,1.11
Louisiana,Marshall,15,2024,1,NA,-205,170,-5,-111,5,-109,-6.11,NA,0,NA,NA,NA,NA,NA,NA,NA,1.11
Louisiana Tech,UTEP,9,2024,1,1,-254,207,-6.5,-115,6.5,-105,-11.84,-4,0,1,0,0,1,1.393701,0.9347826,1.393701,5.34
Louisiana Tech,Jacksonville State,11,2024,0,0,300,-385,9.5,-100,-9.5,-122,11.96,7,1,0,0,0,1,1.25974,0.9098361,1.25974,2.46
Louisiana Tech,Kennesaw State,14,2024,1,1,NA,NA,NA,NA,NA,NA,-10.54,-33,NA,NA,NA,NA,1,NA,NA,NA,NA
Louisville,Miami,8,2024,0,0,145,-175,4,-112,-4,-108,12.29,7,1,1,1,1.892857,1,1.571429,0.9464286,1.571429,8.29
Louisville,Pittsburgh,13,2024,1,1,-276,217,-7.5,-112,7.5,-110,-5.49,-28,1,0,0,0,1,1.362319,0.9545455,1.362319,2.01
Marshall,Georgia State,8,2024,1,1,-342,270,-9.5,-111,9.5,-109,-5.89,-15,1,0,0,0,1,1.292398,0.9587156,1.292398,3.61
Marshall,UL Monroe,10,2024,1,1,-420,320,-10.5,-111,10.5,-109,-15.61,-5,0,1,0,0,1,1.238095,0.9504505,1.238095,5.11
Marshall,Coastal Carolina,12,2024,1,1,-298,240,-7.5,-110,7.5,-110,-20.42,-12,0,0,1,1.909091,1,1.33557,0.9545455,1.33557,12.92
Maryland,USC,8,2024,0,1,205,-262,7,-112,-7,-108,7.21,-1,1,0,0,0,0,0,0.962963,0,0.21
Maryland,Rutgers,12,2024,0,0,-180,150,-4,-110,4,-110,0.73,14,1,1,1,1.909091,1,2.5,0.9545455,0,4.73
Maryland,Iowa,13,2024,0,0,156,-187,4.5,-110,-4.5,-110,9.42,16,1,1,1,1.909091,1,1.534759,0.9545455,1.534759,4.92
Massachusetts,Missouri,7,2024,0,0,1600,-4500,27.5,-109,-27.5,-111,1.77,42,0,1,0,0,1,1.022222,0.9587156,1.022222,25.73
Massachusetts,Liberty,12,2024,0,0,550,-800,16.5,-106,-16.5,-113,5.41,1,0,0,1,1.884956,1,1.125,0.9424779,1.125,11.09
Massachusetts,UConn,14,2024,0,0,NA,NA,NA,NA,NA,NA,13.51,5,NA,NA,NA,NA,1,NA,NA,NA,NA
Memphis,North Texas,8,2024,0,1,-422,325,-11,-112,11,-108,12.56,-8,1,1,1,1.892857,0,0,0.9464286,1.236967,23.56
Memphis,Charlotte,9,2024,1,1,-950,740,-17,-109,17,-111,-15.5,-5,1,1,1,1.917431,1,1.105263,0.9587156,1.105263,1.5
Memphis,Rice,11,2024,1,1,-275,220,-7.5,-102,7.5,-120,-6.84,-7,1,1,1,1.980392,1,1.363636,0.9901961,1.363636,0.66
Memphis,UAB,12,2024,1,1,-700,500,-16,-110,16,-110,-16.85,-35,0,0,1,1.909091,1,1.142857,0.9545455,1.142857,0.85
Miami,Florida State,9,2024,1,1,-1895,1000,-22.5,-110,22.5,-110,-12.29,-22,1,1,1,1.909091,1,1.05277,0.9545455,1.05277,10.21
Miami,Duke,10,2024,1,1,-1625,903,-21,-110,21,-110,-10.42,-22,1,0,0,0,1,1.061538,0.9545455,1.061538,10.58
Miami,Wake Forest,13,2024,1,1,-2400,1200,-23.5,-110,23.5,-110,-14.79,-28,1,0,0,0,1,1.041667,0.9545455,1.041667,8.71
Miami (OH),Ohio,8,2024,0,1,-166,140,-3.5,-110,3.5,-110,0.09,-10,1,0,0,0,0,0,0.9545455,1.60241,3.59
Miami (OH),Central Michigan,9,2024,1,1,-397,330,-10.5,-110,10.5,-110,-13.31,-39,0,0,1,1.909091,1,1.251889,0.9545455,1.251889,2.81
Miami (OH),Kent State,12,2024,1,1,-13344,3500,-30.5,-110,30.5,-110,-19.58,-27,1,1,1,1.909091,1,1.007494,0.9545455,1.007494,10.92
Miami (OH),Northern Illinois,13,2024,1,1,NA,NA,NA,NA,NA,NA,-8.85,-11,NA,NA,NA,NA,1,NA,NA,NA,NA
Miami (OH),Ohio,15,2024,0,NA,-135,114,-2.5,-108,2.5,-112,0.41,NA,1,NA,NA,NA,NA,NA,NA,NA,2.91
Miami (OH),Ohio,15,2024,0,NA,-135,114,-2.5,-108,2.5,-112,0.41,NA,1,NA,NA,NA,NA,NA,NA,NA,2.91
Michigan,Michigan State,9,2024,1,1,-155,130,-3.5,-105,3.5,-115,-2.62,-7,1,0,0,0,1,1.645161,0.9347826,1.645161,0.88
Michigan,Oregon,10,2024,0,0,510,-735,14.5,-115,-14.5,-110,9,21,0,1,0,0,1,1.136054,0.9347826,1.136054,5.5
Michigan,Northwestern,13,2024,1,1,-449,327,-10.5,-110,10.5,-111,-3.93,-44,1,0,0,0,1,1.222717,0.9504505,1.222717,6.57
Michigan State,Iowa,8,2024,0,1,220,-271,7,-108,-7,-111,2.32,-12,0,0,1,1.900901,0,0,0.9504505,0,4.68
Michigan State,Indiana,10,2024,0,0,242,-302,7.5,-110,-7.5,-110,14.04,37,1,1,1,1.909091,1,1.331126,0.9545455,1.331126,6.54
Michigan State,Purdue,13,2024,1,1,-550,410,-14,-108,14,-112,-2.48,-7,1,1,1,1.925926,1,1.181818,0.962963,1.181818,11.52
Michigan State,Rutgers,14,2024,0,0,NA,NA,NA,NA,NA,NA,0.92,27,NA,NA,NA,NA,1,NA,NA,NA,NA
Middle Tennessee,Kennesaw State,8,2024,1,1,-322,260,-8.5,-110,8.5,-110,-4.73,-9,1,0,0,0,1,1.310559,0.9545455,1.310559,3.77
Middle Tennessee,Liberty,11,2024,0,0,340,-450,11.5,-110,-11.5,-110,0.6,20,0,1,0,0,1,1.222222,0.9545455,1.222222,10.9
Middle Tennessee,New Mexico State,13,2024,1,0,-162,136,-3.5,-109,3.5,-111,-7.27,15,0,1,0,0,0,0,0.9587156,0,3.77
Minnesota,Maryland,9,2024,1,1,-237,189,-6,-111,6,-109,-16.3,-25,0,0,1,1.917431,1,1.421941,0.9587156,1.421941,10.3
Minnesota,Penn State,13,2024,0,0,340,-462,12,-110,-12,-112,0.88,1,0,0,1,1.892857,1,1.21645,0.9464286,1.21645,11.12
Mississippi State,Texas A&M,8,2024,0,0,750,-1450,21.5,-115,-21.5,-115,15.43,10,0,0,1,1.869565,1,1.068966,0.9347826,1.068966,6.07
Mississippi State,Arkansas,9,2024,0,0,230,-285,7.5,-111,-7.5,-109,2.83,33,0,1,0,0,1,1.350877,0.9504505,1.350877,4.67
Mississippi State,Massachusetts,10,2024,1,1,-1225,750,-19.5,-109,19.5,-111,-8.78,-25,1,0,0,0,1,1.081633,0.9504505,1.081633,10.72
Mississippi State,Missouri,13,2024,0,0,260,-355,9.5,-112,-9.5,-112,0.27,19,0,1,0,0,1,1.28169,0.9464286,1.28169,9.23
Missouri,Auburn,8,2024,1,1,-161,135,-3.5,-105,3.5,-115,-12.14,-4,0,0,1,1.869565,1,1.621118,0.9347826,1.621118,8.64
Missouri,Oklahoma,11,2024,1,1,137,-163,3.5,-115,-3.5,-105,-11.32,-7,0,0,1,1.952381,1,2.37,0.9761905,0,14.82
Missouri,Arkansas,14,2024,1,1,NA,NA,NA,NA,NA,NA,-4.11,-7,NA,NA,NA,NA,1,NA,NA,NA,NA
NC State,Syracuse,7,2024,0,0,-110,-110,1,-115,-1,-105,5.36,7,1,1,1,1.869565,1,1.909091,0.9347826,1.909091,4.36
NC State,Stanford,10,2024,1,1,-375,295,-10,-111,10,-108,-11.19,-31,0,0,1,1.925926,1,1.266667,0.962963,1.266667,1.19
NC State,Duke,11,2024,1,0,-154,128,-3.5,-102,3.5,-120,-14.82,10,0,1,0,0,0,0,0.9901961,0,11.32
Navy,Charlotte,8,2024,1,1,-747,524,-16.5,-113,16.5,-106,-4.84,-34,1,0,0,0,1,1.133869,0.9716981,1.133869,11.66
Navy,Notre Dame,9,2024,1,0,440,-600,14,-111,-14,-109,-4.5,37,0,1,0,0,0,0,0.9504505,1.166667,18.5
Navy,Tulane,12,2024,0,0,230,-282,7.5,-112,-7.5,-108,14.28,35,1,1,1,1.892857,1,1.35461,0.9464286,1.35461,6.78
Nebraska,UCLA,10,2024,0,0,-307,245,-7.5,-103,7.5,-117,3.15,7,1,1,1,1.970874,1,3.45,0.9854369,0,10.65
Nebraska,Wisconsin,13,2024,0,1,-119,-103,-1.5,-109,1.5,-113,0.46,-19,1,0,0,0,0,0,0.9424779,1.840336,1.96
Nevada,Oregon State,7,2024,1,1,124,-148,3,-111,-3,-109,-2.19,-5,0,0,1,1.917431,1,2.24,0.9587156,0,5.19
Nevada,Fresno State,8,2024,1,0,120,-142,3,-115,-3,-105,-23.64,3,0,0,1,1.952381,0,0,0.9761905,1.704225,26.64
Nevada,Colorado State,10,2024,0,0,107,-127,2,-109,-2,-111,10.35,17,1,1,1,1.917431,1,1.787402,0.9587156,1.787402,8.35
Nevada,Air Force,13,2024,0,0,-148,124,-3,-103,3,-116,4.3,3,1,1,1,1.970874,1,2.24,0.9854369,0,7.3
New Mexico,Wyoming,10,2024,1,0,-290,235,-8,-108,8,-112,-9.66,4,0,1,0,0,0,0,0.962963,0,1.66
New Mexico,Washington State,12,2024,0,1,320,-415,10.5,-110,-10.5,-110,3.37,-3,0,0,1,1.909091,0,0,0.9545455,0,7.13
New Mexico State,Louisiana Tech,8,2024,0,1,367,-485,12.5,-110,-12.5,-110,17.43,-3,1,0,0,0,0,0,0.9545455,0,4.93
New Mexico State,Western Kentucky,11,2024,0,0,590,-900,18.5,-120,-18.5,-102,11.57,13,0,0,1,1.980392,1,1.111111,0.9901961,1.111111,6.93
New Mexico State,UTEP,14,2024,1,0,NA,NA,NA,NA,NA,NA,-1.2,7,NA,NA,NA,NA,0,0,NA,NA,NA
North Carolina,Georgia Tech,7,2024,0,0,NA,NA,NA,NA,NA,NA,10.82,7,NA,NA,NA,NA,1,NA,NA,NA,NA
North Carolina,Wake Forest,12,2024,1,1,NA,NA,NA,NA,NA,NA,-5.76,-7,NA,NA,NA,NA,1,NA,NA,NA,NA
North Carolina,NC State,14,2024,1,0,NA,NA,NA,NA,NA,NA,-7.99,5,NA,NA,NA,NA,0,0,NA,NA,NA
North Texas,Tulane,9,2024,0,0,235,-290,7.5,-109,-7.5,-111,16.05,8,1,1,1,1.917431,1,1.344828,0.9587156,1.344828,8.55
North Texas,Army,11,2024,0,0,115,-138,2.5,-105,-2.5,-115,12.99,11,1,1,1,1.952381,1,1.724638,0.9761905,1.724638,10.49
North Texas,East Carolina,13,2024,0,0,-135,114,-2.5,-111,2.5,-109,11.55,12,1,1,1,1.900901,1,2.14,0.9504505,0,14.05
Northern Illinois,Toledo,8,2024,1,0,NA,NA,NA,NA,NA,NA,-7.22,7,NA,NA,NA,NA,0,0,NA,NA,NA
Northern Illinois,Akron,12,2024,1,1,NA,NA,NA,NA,NA,NA,-4.42,-13,NA,NA,NA,NA,1,NA,NA,NA,NA
Northern Illinois,Central Michigan,14,2024,1,1,NA,NA,NA,NA,NA,NA,-13.54,-8,NA,NA,NA,NA,1,NA,NA,NA,NA
Northwestern,Wisconsin,8,2024,0,0,300,-382,9.5,-107,-9.5,-112,14.01,20,1,1,1,1.934579,1,1.26178,0.9672897,1.26178,4.51
Northwestern,Ohio State,12,2024,0,0,2500,-9000,28,-112,-28,-108,12.05,24,0,0,1,1.925926,1,1.011111,0.962963,1.011111,15.95
Northwestern,Illinois,14,2024,0,0,NA,NA,NA,NA,NA,NA,11.2,10,NA,NA,NA,NA,1,NA,NA,NA,NA
Notre Dame,Florida State,11,2024,1,1,-5000,1800,-25.5,-112,25.5,-108,-22.96,-49,1,0,0,0,1,1.02,0.962963,1.02,2.54
Notre Dame,Virginia,12,2024,1,1,-1650,950,-20.5,-115,20.5,-105,-25.11,-21,0,0,1,1.952381,1,1.060606,0.9761905,1.060606,4.61
Notre Dame,Army,13,2024,1,1,-687,490,-14.5,-109,14.5,-111,-7.67,-35,1,0,0,0,1,1.14556,0.9504505,1.14556,6.83
Ohio,Buffalo,9,2024,0,1,-180,164,-3.5,-112,3.5,-108,4.72,-31,1,0,0,0,0,0,0.962963,1.555556,8.22
Ohio,Eastern Michigan,12,2024,1,1,-410,320,-10.5,-110,10.5,-110,-21.96,-25,0,0,1,1.909091,1,1.243902,0.9545455,1.243902,11.46
Ohio,Ball State,14,2024,1,1,NA,NA,NA,NA,NA,NA,-18.93,-21,NA,NA,NA,NA,1,NA,NA,NA,NA
Ohio State,Nebraska,9,2024,1,1,-3557,1471,-25,-109,25,-111,-17.49,-4,1,1,1,1.917431,1,1.028114,0.9587156,1.028114,7.51
Ohio State,Purdue,11,2024,1,1,-1e+05,5000,-37.5,-115,37.5,-105,-11.64,-45,1,0,0,0,1,1.001,0.9761905,1.001,25.86
Ohio State,Indiana,13,2024,1,1,-425,330,-10.5,-110,10.5,-110,-3.32,-23,1,0,0,0,1,1.235294,0.9545455,1.235294,7.18
Ohio State,Michigan,14,2024,1,0,NA,NA,NA,NA,NA,NA,-16.5,3,NA,NA,NA,NA,0,0,NA,NA,NA
Oklahoma,South Carolina,8,2024,0,0,-105,-115,1,-112,-1,-108,8.71,26,1,1,1,1.892857,1,1.869565,0.9464286,1.869565,7.71
Oklahoma,Alabama,13,2024,0,1,482,-662,14,-111,-14,-109,5.64,-21,0,0,1,1.917431,0,0,0.9587156,0,8.36
Oklahoma State,Arizona State,10,2024,0,0,162,-194,5,-111,-5,-109,9.62,21,1,1,1,1.900901,1,1.515464,0.9504505,1.515464,4.62
Oklahoma State,Texas Tech,13,2024,0,0,156,-188,5,-112,-5,-108,4.68,8,0,1,0,0,1,1.531915,0.9464286,1.531915,0.32
Old Dominion,Texas State,8,2024,0,1,300,-380,10.5,-111,-10.5,-109,15.1,-10,1,0,0,0,0,0,0.9587156,0,4.6
Old Dominion,Georgia Southern,9,2024,0,1,-109,-110,1,-115,-1,-105,4.09,-28,1,0,0,0,0,0,0.9761905,0,3.09
Old Dominion,James Madison,12,2024,0,0,-105,-115,1,-108,-1,-112,5.91,3,1,1,1,1.925926,1,1.869565,0.962963,1.869565,4.91
Old Dominion,Marshall,13,2024,0,0,-137,115,-3,-107,3,-112,7.33,7,1,1,1,1.934579,1,2.15,0.9672897,0,10.33
Ole Miss,Oklahoma,9,2024,1,1,-1248,774,-19,-110,19,-110,-14.17,-12,1,1,1,1.909091,1,1.080128,0.9545455,1.080128,4.83
Ole Miss,Georgia,11,2024,0,1,114,-137,2.5,-108,-2.5,-112,1.97,-18,0,0,1,1.892857,0,0,0.9464286,0,0.53
Ole Miss,Mississippi State,14,2024,1,1,NA,NA,NA,NA,NA,NA,-16.68,-12,NA,NA,NA,NA,1,NA,NA,NA,NA
Oregon,Ohio State,7,2024,1,1,142,-170,3.5,-115,-3.5,-105,-5.67,-1,0,0,1,1.952381,1,2.42,0.9761905,0,9.17
Oregon,Illinois,9,2024,1,1,-1749,974,-22,-108,22,-116,-12.34,-29,1,0,0,0,1,1.057176,0.9310345,1.057176,9.66
Oregon,Maryland,11,2024,1,1,-2800,1160,-23.5,-110,23.5,-110,-20.78,-21,1,1,1,1.909091,1,1.035714,0.9545455,1.035714,2.72
Oregon,Washington,14,2024,1,1,NA,NA,NA,NA,NA,NA,-12.57,-28,NA,NA,NA,NA,1,NA,NA,NA,NA
Oregon,Penn State,15,2024,1,NA,-172,145,-3.5,-105,3.5,-115,-2.45,NA,1,NA,NA,NA,NA,NA,NA,NA,1.05
Oregon,Penn State,15,2024,1,NA,-172,145,-3.5,-105,3.5,-115,-2.45,NA,1,NA,NA,NA,NA,NA,NA,NA,1.05
Oregon State,UNLV,8,2024,1,0,195,-238,6.5,-110,-6.5,-110,-1.48,8,0,1,0,0,0,0,0.9545455,1.420168,7.98
Oregon State,San José State,11,2024,0,0,NA,NA,NA,NA,NA,NA,3.92,11,NA,NA,NA,NA,1,NA,NA,NA,NA
Oregon State,Washington State,13,2024,0,1,340,-440,11,-110,-11,-110,18.85,-3,1,0,0,0,0,0,0.9545455,0,7.85
Penn State,Ohio State,10,2024,1,0,132,-162,3.5,-116,-3.5,-107,-9.78,7,0,1,0,0,0,0,0.9310345,1.617284,13.28
Penn State,Washington,11,2024,1,1,NA,NA,NA,NA,NA,NA,-12.77,-29,NA,NA,NA,NA,1,NA,NA,NA,NA
Penn State,Maryland,14,2024,1,1,NA,NA,NA,NA,NA,NA,-19.03,-37,NA,NA,NA,NA,1,NA,NA,NA,NA
Pittsburgh,California,7,2024,1,1,-165,140,-3.5,-107,3.5,-112,-18.25,-2,0,1,0,0,1,1.606061,0.9672897,1.606061,14.75
Pittsburgh,Syracuse,9,2024,1,1,-193,160,-4.5,-112,4.5,-108,-2.31,-28,1,0,0,0,1,1.518135,0.962963,1.518135,2.19
Pittsburgh,Virginia,11,2024,1,0,-282,230,-7,-112,7,-107,-13.82,5,0,1,0,0,0,0,0.9464286,0,6.82
Pittsburgh,Clemson,12,2024,0,0,360,-470,12,-109,-12,-111,7.15,4,0,0,1,1.900901,1,1.212766,0.9504505,1.212766,4.85
Purdue,Oregon,8,2024,0,0,1800,-5692,30.5,-112,-30.5,-108,19.94,35,0,1,0,0,1,1.017569,0.9464286,1.017569,10.56
Purdue,Northwestern,10,2024,1,0,-142,120,-3,-105,3,-115,-0.96,6,1,1,1,1.952381,0,0,0.9761905,0,2.04
Purdue,Penn State,12,2024,0,0,2500,-10000,30.5,-110,-30.5,-110,12.74,39,0,1,0,0,1,1.01,0.9545455,1.01,17.76
Rice,Navy,10,2024,0,1,340,-445,12.5,-108,-12.5,-112,2.9,-14,0,0,1,1.892857,0,0,0.9464286,0,9.6
Rice,South Florida,14,2024,0,1,NA,NA,NA,NA,NA,NA,6.95,-7,NA,NA,NA,NA,0,0,NA,NA,NA
Rutgers,Wisconsin,7,2024,0,0,-118,-102,-1,-110,1,-110,23.19,35,1,1,1,1.909091,1,1.980392,0.9545455,0,24.19
Rutgers,UCLA,8,2024,0,0,-180,150,-4,-108,4,-112,7.47,3,1,1,1,1.925926,1,2.5,0.962963,0,11.47
Rutgers,Minnesota,11,2024,0,1,188,-230,5.5,-104,-5.5,-118,15.53,-7,1,0,0,0,0,0,0.9237288,0,10.03
Rutgers,Illinois,13,2024,0,0,-130,110,-2.5,-112,2.5,-108,4.46,7,1,1,1,1.892857,1,2.1,0.9464286,0,6.96
SMU,Pittsburgh,10,2024,1,1,-278,225,-7,-112,7,-108,-3.68,-23,1,0,0,0,1,1.359712,0.962963,1.359712,3.32
SMU,Boston College,12,2024,1,1,-1050,675,-19,-110,19,-110,-20.01,-10,0,1,0,0,1,1.095238,0.9545455,1.095238,1.01
SMU,California,14,2024,1,1,NA,NA,NA,NA,NA,NA,-10.43,-32,NA,NA,NA,NA,1,NA,NA,NA,NA
